Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP105259,Female,Yes,2,Graduate,No,13426,15892,282,60,1.0,Urban,N
LP105260,Female,Yes,3+,Not Graduate,Yes,47940,2251,195,120,,Semiurban,Y
LP105261,Female,No,1,Not Graduate,Yes,12367,13996,464,120,1.0,Rural,N
LP105262,Male,No,3+,Not Graduate,No,16630,10319,187,360,1.0,Rural,N
LP105263,Female,No,2,Graduate,Yes,14238,14763,455,360,1.0,Rural,Y
LP105264,Female,Yes,3+,Graduate,No,41781,12571,59,360,0.0,Rural,N
LP105265,Female,Yes,2,Graduate,Yes,10965,23262,334,60,0.0,Semiurban,Y
LP105266,Male,No,2,Graduate,No,30500,19349,261,120,0.0,Rural,N
LP105267,Female,Yes,2,Not Graduate,Yes,1000,20828,525,360,0.0,Rural,Y
LP105268,Female,Yes,1,Graduate,No,33035,9588,295,60,0.0,Rural,N
LP105269,Female,No,3+,Not Graduate,No,46260,17553,291,360,0.0,Semiurban,Y
LP105270,Male,No,0,Graduate,No,22356,24635,235,360,0.0,Semiurban,Y
LP105271,Male,Yes,0,Graduate,Yes,33610,27234,519,120,1.0,Semiurban,N
LP105272,Female,Yes,0,Graduate,No,30966,20737,232,60,0.0,Rural,Y
LP105273,Female,No,1,Not Graduate,Yes,42877,17599,168,360,0.0,Rural,Y
LP105274,Female,Yes,2,Not Graduate,No,17832,378,352,120,0.0,Semiurban,N
LP105275,Male,Yes,0,Graduate,No,32557,381,674,120,0.0,Semiurban,N
LP105276,Female,Yes,2,Not Graduate,No,10392,21283,150,60,1.0,Urban,Y
LP105277,Female,No,2,Not Graduate,No,10661,2993,89,180,1.0,Semiurban,N
LP105278,Male,Yes,2,Not Graduate,Yes,1072,6977,354,360,1.0,Rural,N
LP105279,Female,No,3+,Not Graduate,No,17470,29608,344,60,1.0,Urban,N
LP105280,Male,Yes,0,Not Graduate,Yes,28372,23532,367,360,,Rural,Y
LP105281,Male,Yes,0,Graduate,No,11888,19888,597,360,,Urban,Y
LP105282,Female,Yes,2,Graduate,Yes,28514,25612,418,360,1.0,Urban,N
LP105283,Male,No,0,Graduate,No,28337,5601,119,120,0.0,Urban,N
LP105284,Female,No,2,Graduate,No,43414,4849,560,180,1.0,Urban,Y
LP105285,Female,No,2,Graduate,No,39222,14501,260,60,0.0,Rural,Y
LP105286,Male,No,2,Graduate,No,43234,28519,460,360,1.0,Rural,Y
LP105287,Male,Yes,3+,Not Graduate,No,49937,5698,636,360,0.0,Urban,N
LP105288,Male,No,0,Not Graduate,Yes,9287,2078,63,180,0.0,Semiurban,Y
LP105289,Female,Yes,0,Graduate,Yes,24025,9670,474,180,1.0,Rural,Y
LP105290,Male,No,2,Not Graduate,Yes,33642,26175,159,180,0.0,Semiurban,N
LP105291,Female,Yes,0,Not Graduate,No,7828,13046,550,180,,Urban,Y
LP105292,Female,No,0,Not Graduate,Yes,22991,27167,139,360,0.0,Rural,Y
LP105293,Female,No,1,Not Graduate,Yes,27172,26247,198,60,1.0,Semiurban,Y
LP105294,Female,No,3+,Graduate,Yes,7319,22122,204,120,0.0,Rural,Y
LP105295,Female,Yes,2,Not Graduate,Yes,33036,12037,443,360,0.0,Semiurban,Y
LP105296,Male,No,3+,Not Graduate,Yes,13726,7619,145,180,0.0,Urban,Y
LP105297,Male,Yes,3+,Graduate,Yes,48678,8036,611,60,1.0,Urban,N
LP105298,Female,Yes,3+,Not Graduate,No,38088,18961,242,360,0.0,Rural,N
LP105299,Male,Yes,0,Not Graduate,Yes,37353,11233,466,180,0.0,Rural,Y
LP105300,Male,Yes,3+,Not Graduate,Yes,47879,14512,384,60,1.0,Rural,Y
LP105301,Male,No,3+,Graduate,No,45818,26603,269,120,1.0,Semiurban,Y
LP105302,Female,No,1,Not Graduate,Yes,34577,15044,395,60,1.0,Urban,Y
LP105303,Female,Yes,0,Not Graduate,Yes,10279,24902,65,360,0.0,Urban,N
LP105304,Female,Yes,2,Not Graduate,Yes,10649,9668,666,60,0.0,Urban,Y
LP105305,Male,Yes,0,Not Graduate,No,41338,29522,551,360,1.0,Urban,Y
LP105306,Male,Yes,1,Graduate,Yes,41898,24802,322,60,0.0,Semiurban,N
LP105307,Female,Yes,3+,Not Graduate,Yes,44753,16045,638,60,1.0,Urban,Y
LP105308,Female,Yes,0,Not Graduate,No,19608,2411,567,60,1.0,Urban,Y
LP105309,Male,No,1,Graduate,Yes,16622,21528,349,60,0.0,Rural,N
LP105310,Male,Yes,3+,Not Graduate,No,25007,9544,222,180,,Rural,Y
LP105311,Female,Yes,3+,Not Graduate,Yes,49986,193,267,120,0.0,Rural,Y
LP105312,Female,Yes,1,Not Graduate,Yes,26977,26262,351,60,1.0,Semiurban,N
LP105313,Female,No,1,Graduate,Yes,45060,23970,439,360,1.0,Semiurban,N
LP105314,Female,No,1,Not Graduate,No,27676,29583,351,180,1.0,Rural,Y
LP105315,Male,No,1,Graduate,Yes,18129,17855,303,60,0.0,Urban,N
LP105316,Female,Yes,3+,Not Graduate,No,41158,18284,493,360,1.0,Semiurban,N
LP105317,Female,No,2,Not Graduate,No,24974,5767,561,180,1.0,Semiurban,N
LP105318,Male,No,2,Not Graduate,No,29810,18570,435,60,1.0,Urban,Y
LP105319,Female,No,3+,Graduate,No,15464,18723,190,180,1.0,Rural,Y
LP105320,Female,Yes,3+,Graduate,No,27653,28596,305,180,0.0,Rural,Y
LP105321,Male,No,2,Not Graduate,Yes,43780,25862,699,360,1.0,Semiurban,Y
LP105322,Female,No,0,Not Graduate,Yes,26114,8712,539,60,1.0,Semiurban,Y
LP105323,Male,Yes,2,Not Graduate,No,41211,5622,454,60,1.0,Rural,Y
LP105324,Female,Yes,2,Not Graduate,Yes,40359,13638,398,180,0.0,Semiurban,N
LP105325,Male,No,3+,Graduate,Yes,17927,15994,284,360,0.0,Urban,Y
LP105326,Male,Yes,1,Not Graduate,No,36081,7286,268,60,0.0,Semiurban,Y
LP105327,Male,No,0,Graduate,Yes,28085,26530,394,120,0.0,Rural,Y
LP105328,Male,Yes,3+,Graduate,No,16534,14052,503,60,1.0,Rural,N
LP105329,Female,No,0,Not Graduate,No,18569,9079,316,360,0.0,Urban,Y
LP105330,Male,Yes,0,Not Graduate,No,29616,2582,78,60,0.0,Semiurban,N
LP105331,Female,No,1,Not Graduate,No,46508,15286,253,360,0.0,Rural,Y
LP105332,Female,Yes,2,Graduate,No,17927,7601,582,180,0.0,Semiurban,Y
LP105333,Female,Yes,0,Not Graduate,No,16183,4975,387,360,0.0,Rural,N
LP105334,Female,No,0,Graduate,No,14126,10421,584,120,1.0,Urban,Y
LP105335,Female,No,1,Graduate,Yes,42613,1476,248,180,0.0,Urban,N
LP105336,Female,Yes,2,Graduate,No,47479,17934,110,180,0.0,Rural,Y
LP105337,Male,No,3+,Not Graduate,No,13486,21071,139,120,1.0,Rural,Y
LP105338,Female,Yes,0,Graduate,No,43097,26856,600,360,,Rural,Y
LP105339,Female,Yes,0,Graduate,No,3044,12481,454,360,1.0,Urban,N
LP105340,Male,Yes,3+,Not Graduate,No,4704,8438,149,180,0.0,Rural,N
LP105341,Male,No,0,Graduate,Yes,36225,15845,616,180,0.0,Rural,Y
LP105342,Female,Yes,1,Graduate,Yes,37721,5911,388,60,0.0,Rural,N
LP105343,Male,No,0,Not Graduate,Yes,33670,22785,216,120,1.0,Semiurban,N
LP105344,Female,No,2,Not Graduate,No,10323,7436,523,360,0.0,Semiurban,Y
LP105345,Male,No,2,Not Graduate,Yes,45709,25026,114,120,0.0,Rural,N
LP105346,Male,Yes,1,Graduate,No,38052,6173,221,120,1.0,Semiurban,N
LP105347,Female,Yes,1,Not Graduate,Yes,12596,19934,411,180,0.0,Rural,N
LP105348,Female,Yes,3+,Graduate,Yes,5056,7740,578,360,0.0,Urban,N
LP105349,Male,No,1,Graduate,Yes,45431,6473,381,120,0.0,Rural,N
LP105350,Male,Yes,1,Graduate,No,17440,12498,205,120,0.0,Semiurban,Y
LP105351,Female,No,3+,Graduate,No,19773,22396,408,120,1.0,Rural,Y
LP105352,Female,No,1,Graduate,Yes,32577,23878,126,120,,Semiurban,Y
LP105353,Female,Yes,1,Graduate,No,24669,13309,661,180,0.0,Rural,Y
LP105354,Female,Yes,1,Not Graduate,Yes,26955,3457,226,60,1.0,Semiurban,N
LP105355,Male,Yes,0,Not Graduate,Yes,36578,13841,434,60,0.0,Semiurban,Y
LP105356,Male,No,0,Not Graduate,No,34240,14342,314,60,1.0,Rural,N
LP105357,Female,Yes,2,Not Graduate,No,24527,9715,356,120,1.0,Rural,N
LP105358,Male,No,0,Not Graduate,Yes,15055,25987,547,360,0.0,Urban,N
LP105359,Female,No,0,Not Graduate,No,40606,2856,60,180,1.0,Urban,Y
LP105360,Male,Yes,0,Graduate,Yes,22235,21776,176,180,1.0,Semiurban,N
LP105361,Male,Yes,2,Not Graduate,No,4247,23509,104,120,1.0,Semiurban,Y
LP105362,Female,Yes,2,Not Graduate,No,2683,3335,519,360,0.0,Semiurban,Y
LP105363,Male,Yes,0,Not Graduate,No,46868,19707,54,60,0.0,Semiurban,N
LP105364,Female,Yes,1,Not Graduate,No,7353,770,490,360,1.0,Semiurban,N
LP105365,Female,No,2,Graduate,No,21264,14171,522,360,0.0,Urban,N
LP105366,Female,Yes,2,Not Graduate,Yes,29734,3766,323,360,1.0,Rural,N
LP105367,Female,No,3+,Graduate,Yes,27038,27445,510,180,0.0,Urban,N
LP105368,Female,No,3+,Graduate,No,42317,8382,548,120,0.0,Urban,N
LP105369,Female,Yes,2,Graduate,Yes,25002,6370,208,180,0.0,Rural,N
LP105370,Male,Yes,1,Graduate,No,42911,11198,159,120,1.0,Semiurban,N
LP105371,Female,Yes,0,Graduate,Yes,49409,511,662,60,1.0,Semiurban,N
LP105372,Female,Yes,1,Graduate,No,40349,7130,696,120,,Urban,N
LP105373,Female,No,3+,Not Graduate,Yes,21387,19025,172,360,1.0,Urban,N
LP105374,Male,Yes,1,Graduate,No,28964,13035,85,60,0.0,Rural,Y
LP105375,Male,Yes,2,Not Graduate,No,35195,7489,219,360,1.0,Semiurban,Y
LP105376,Female,No,2,Not Graduate,Yes,2651,1622,275,120,0.0,Rural,N
LP105377,Female,No,3+,Graduate,Yes,31327,2418,404,180,,Semiurban,Y
LP105378,Male,No,0,Graduate,No,13465,6218,494,60,1.0,Semiurban,Y
LP105379,Male,No,2,Not Graduate,Yes,22507,15482,62,360,1.0,Semiurban,Y
LP105380,Female,No,3+,Not Graduate,No,23867,10456,489,180,1.0,Semiurban,N
LP105381,Female,No,3+,Not Graduate,Yes,23398,27088,555,360,1.0,Semiurban,Y
LP105382,Male,No,2,Graduate,Yes,8443,23119,222,180,1.0,Urban,N
LP105383,Female,Yes,3+,Graduate,No,20094,4753,447,180,0.0,Rural,Y
LP105384,Female,No,3+,Graduate,Yes,11040,23969,390,120,1.0,Semiurban,N
LP105385,Female,No,0,Not Graduate,Yes,31689,11804,138,360,1.0,Semiurban,Y
LP105386,Female,No,0,Graduate,No,35795,1197,285,360,1.0,Semiurban,Y
LP105387,Female,Yes,2,Not Graduate,Yes,46495,28005,667,180,0.0,Rural,N
LP105388,Female,No,1,Not Graduate,No,34803,2954,196,120,0.0,Rural,Y
LP105389,Male,Yes,0,Graduate,Yes,6494,18679,195,360,1.0,Semiurban,N
LP105390,Male,No,1,Not Graduate,Yes,44923,5648,694,120,1.0,Urban,Y
LP105391,Male,No,1,Not Graduate,No,25987,16289,75,60,0.0,Semiurban,Y
LP105392,Male,Yes,1,Graduate,Yes,44179,15517,139,180,1.0,Semiurban,N
LP105393,Female,No,2,Graduate,Yes,39152,4480,442,180,0.0,Semiurban,N
LP105394,Male,No,1,Graduate,No,25042,9274,625,120,1.0,Rural,N
LP105395,Male,No,1,Graduate,Yes,42568,2768,199,120,0.0,Semiurban,Y
LP105396,Male,No,3+,Not Graduate,Yes,27503,6474,239,360,1.0,Rural,N
LP105397,Male,No,3+,Graduate,Yes,3972,21655,646,120,0.0,Rural,N
LP105398,Male,No,0,Graduate,No,25216,28388,697,60,1.0,Semiurban,Y
LP105399,Male,Yes,2,Not Graduate,No,15737,1170,475,120,0.0,Rural,N
LP105400,Male,Yes,3+,Not Graduate,Yes,2216,26710,262,360,0.0,Semiurban,N
LP105401,Male,No,3+,Not Graduate,Yes,17726,27727,377,60,0.0,Rural,Y
LP105402,Male,Yes,1,Not Graduate,No,27519,4243,79,60,1.0,Rural,N
LP105403,Female,Yes,3+,Graduate,Yes,14061,4726,314,180,0.0,Urban,Y
LP105404,Male,Yes,2,Graduate,Yes,38600,20420,467,360,0.0,Semiurban,Y
LP105405,Male,No,2,Not Graduate,Yes,28620,25542,122,60,0.0,Semiurban,Y
LP105406,Male,Yes,3+,Not Graduate,Yes,19048,4648,159,180,0.0,Semiurban,N
LP105407,Female,Yes,3+,Graduate,No,18017,24547,361,360,0.0,Urban,N
LP105408,Female,No,1,Not Graduate,No,15101,12505,63,60,1.0,Rural,Y
LP105409,Female,No,1,Graduate,No,22969,29251,127,360,0.0,Urban,Y
LP105410,Male,No,0,Graduate,No,15166,22247,601,360,0.0,Semiurban,Y
LP105411,Male,No,1,Not Graduate,No,44247,15460,51,180,0.0,Semiurban,Y
LP105412,Male,No,3+,Graduate,No,10481,27972,452,180,1.0,Rural,Y
LP105413,Male,Yes,2,Graduate,Yes,3448,9678,474,360,0.0,Rural,N
LP105414,Female,No,3+,Not Graduate,Yes,33075,19260,467,360,0.0,Rural,N
LP105415,Male,No,1,Not Graduate,Yes,11235,5850,86,60,0.0,Rural,N
LP105416,Female,Yes,0,Graduate,Yes,16634,12198,629,60,1.0,Semiurban,Y
LP105417,Female,No,1,Not Graduate,Yes,46387,20909,292,60,1.0,Urban,Y
LP105418,Male,No,3+,Not Graduate,Yes,44611,15281,413,360,1.0,Urban,N
LP105419,Male,Yes,1,Graduate,No,41787,3132,601,60,1.0,Urban,Y
LP105420,Female,Yes,1,Graduate,No,42651,28980,611,360,1.0,Semiurban,Y
LP105421,Male,No,2,Graduate,Yes,49900,5667,451,60,1.0,Semiurban,N
LP105422,Male,No,1,Graduate,Yes,23127,970,443,120,0.0,Semiurban,N
LP105423,Male,No,2,Graduate,No,2719,17372,672,60,1.0,Urban,N
LP105424,Female,No,1,Graduate,No,14423,23925,596,180,0.0,Semiurban,N
LP105425,Male,No,2,Not Graduate,No,44241,2397,695,360,0.0,Rural,Y
LP105426,Male,No,0,Graduate,Yes,13882,23540,77,60,,Urban,N
LP105427,Female,Yes,0,Not Graduate,No,1610,17099,69,60,0.0,Rural,N
LP105428,Female,No,3+,Not Graduate,No,2346,21537,133,180,,Urban,Y
LP105429,Male,No,2,Graduate,Yes,4727,13767,156,360,0.0,Urban,N
LP105430,Male,Yes,2,Graduate,Yes,2146,7357,520,360,0.0,Semiurban,Y
LP105431,Female,Yes,3+,Not Graduate,No,42868,19737,160,360,1.0,Rural,N
LP105432,Female,Yes,2,Not Graduate,No,1735,16342,692,120,,Rural,Y
LP105433,Male,No,3+,Graduate,No,2686,3232,288,180,1.0,Rural,Y
LP105434,Male,Yes,1,Not Graduate,No,29040,18307,377,180,1.0,Semiurban,N
LP105435,Female,No,2,Graduate,Yes,13288,18994,496,360,0.0,Rural,N
LP105436,Male,No,1,Not Graduate,Yes,26890,28706,266,180,0.0,Urban,N
LP105437,Female,Yes,1,Not Graduate,No,24850,26890,55,180,1.0,Urban,Y
LP105438,Female,Yes,1,Graduate,Yes,49118,3855,636,360,0.0,Urban,N
LP105439,Male,No,1,Graduate,Yes,43659,6699,333,120,0.0,Semiurban,Y
LP105440,Male,No,2,Not Graduate,Yes,23414,24962,481,60,0.0,Rural,Y
LP105441,Female,No,0,Graduate,No,38716,18469,528,180,1.0,Urban,Y
LP105442,Female,No,3+,Not Graduate,Yes,8939,27291,561,120,0.0,Rural,N
LP105443,Female,No,0,Graduate,No,31447,29578,250,360,1.0,Rural,N
LP105444,Male,Yes,1,Graduate,Yes,32690,21208,147,360,0.0,Semiurban,N
LP105445,Female,Yes,0,Not Graduate,No,13801,26910,60,120,0.0,Urban,N
LP105446,Male,No,2,Graduate,Yes,33206,23312,584,60,,Semiurban,Y
LP105447,Male,Yes,3+,Not Graduate,No,46915,26432,294,60,0.0,Urban,N
LP105448,Male,Yes,3+,Graduate,Yes,13936,25523,330,180,1.0,Urban,Y
LP105449,Female,Yes,2,Graduate,Yes,23404,5541,646,360,1.0,Urban,Y
LP105450,Female,Yes,1,Not Graduate,No,23418,20768,602,120,,Semiurban,N
LP105451,Male,Yes,2,Graduate,Yes,8027,20159,665,60,0.0,Rural,Y
LP105452,Male,Yes,3+,Not Graduate,No,24110,21190,57,180,1.0,Rural,Y
LP105453,Male,No,2,Graduate,No,15621,3561,421,120,,Rural,N
LP105454,Male,Yes,2,Graduate,No,41456,10806,264,360,1.0,Semiurban,N
LP105455,Female,No,0,Graduate,Yes,40988,26527,674,360,0.0,Urban,N
LP105456,Male,Yes,0,Not Graduate,Yes,24903,8634,528,360,0.0,Semiurban,Y
LP105457,Male,No,2,Graduate,No,15797,6936,663,120,0.0,Urban,N
LP105458,Female,Yes,3+,Graduate,Yes,4317,3007,633,60,0.0,Rural,Y
LP105459,Female,No,2,Graduate,No,40721,25181,635,60,0.0,Semiurban,N
LP105460,Female,No,1,Graduate,No,40144,8347,189,120,0.0,Rural,N
LP105461,Male,No,2,Graduate,No,43511,3503,134,120,1.0,Semiurban,N
LP105462,Female,No,1,Graduate,Yes,41368,20057,583,360,0.0,Rural,Y
LP105463,Male,No,0,Not Graduate,Yes,48995,2190,61,120,0.0,Urban,Y
LP105464,Female,Yes,0,Not Graduate,Yes,19529,3426,460,360,1.0,Semiurban,N
LP105465,Male,No,3+,Not Graduate,Yes,37234,16707,122,120,0.0,Semiurban,Y
LP105466,Male,Yes,0,Graduate,Yes,48808,28492,591,180,1.0,Urban,N
LP105467,Female,No,0,Graduate,Yes,21773,17555,540,120,0.0,Urban,N
LP105468,Female,No,3+,Not Graduate,No,48789,17012,209,60,0.0,Urban,N
LP105469,Female,Yes,1,Graduate,No,44710,15833,295,60,1.0,Rural,Y
LP105470,Female,No,3+,Not Graduate,Yes,23836,1621,272,120,1.0,Rural,N
LP105471,Female,No,3+,Not Graduate,Yes,31469,2203,273,60,1.0,Rural,N
LP105472,Female,Yes,1,Graduate,No,45786,22413,459,180,,Urban,N
LP105473,Male,Yes,1,Graduate,No,37702,17152,328,180,,Urban,N
LP105474,Female,No,1,Graduate,No,19092,3995,607,60,1.0,Urban,N
LP105475,Female,No,2,Not Graduate,No,13498,3752,581,180,0.0,Rural,N
LP105476,Male,Yes,3+,Graduate,Yes,28281,9514,83,60,0.0,Rural,N
LP105477,Male,No,0,Graduate,Yes,10860,13029,576,180,1.0,Rural,Y
LP105478,Male,Yes,3+,Graduate,Yes,5089,28776,521,180,1.0,Urban,Y
LP105479,Female,Yes,3+,Graduate,Yes,5182,9795,586,360,0.0,Rural,Y
LP105480,Male,Yes,0,Graduate,No,4900,16225,524,360,1.0,Semiurban,N
LP105481,Male,No,1,Graduate,Yes,25182,7917,326,120,0.0,Semiurban,N
LP105482,Male,Yes,1,Not Graduate,No,45531,2647,499,120,,Rural,N
LP105483,Male,Yes,0,Not Graduate,Yes,26812,6410,542,360,0.0,Semiurban,Y
LP105484,Male,No,2,Not Graduate,Yes,12120,1022,96,120,1.0,Semiurban,N
LP105485,Male,No,1,Not Graduate,Yes,41582,25010,465,180,1.0,Semiurban,Y
LP105486,Male,No,3+,Graduate,Yes,14145,19200,218,120,1.0,Rural,N
LP105487,Male,Yes,3+,Not Graduate,Yes,9340,5558,265,360,,Rural,N
LP105488,Female,No,0,Graduate,No,14834,17184,550,180,1.0,Rural,N
LP105489,Female,Yes,1,Not Graduate,Yes,10841,11678,130,360,1.0,Semiurban,N
LP105490,Male,Yes,1,Not Graduate,Yes,39317,2825,385,120,,Urban,Y
LP105491,Male,Yes,3+,Not Graduate,No,7560,25764,357,120,1.0,Urban,Y
LP105492,Male,No,0,Not Graduate,No,4950,27513,232,60,,Semiurban,N
LP105493,Female,Yes,3+,Not Graduate,No,44011,8498,111,180,,Rural,Y
LP105494,Male,Yes,3+,Graduate,No,39234,20331,253,60,1.0,Urban,Y
LP105495,Female,Yes,2,Not Graduate,Yes,6404,7215,276,120,,Urban,Y
LP105496,Female,No,3+,Not Graduate,No,15026,5890,552,120,0.0,Rural,Y
LP105497,Female,No,1,Graduate,Yes,28511,25543,508,180,1.0,Urban,N
LP105498,Female,No,3+,Not Graduate,Yes,47202,3452,603,120,1.0,Semiurban,Y
LP105499,Male,Yes,0,Not Graduate,No,16996,28990,123,180,0.0,Semiurban,Y
LP105500,Male,Yes,1,Not Graduate,No,34472,24420,646,120,1.0,Rural,Y
LP105501,Female,No,3+,Graduate,Yes,37211,12962,587,60,1.0,Rural,N
LP105502,Male,Yes,0,Not Graduate,No,6248,27176,519,120,1.0,Urban,N
LP105503,Female,Yes,2,Graduate,Yes,40394,9080,445,120,,Semiurban,N
LP105504,Male,No,2,Graduate,Yes,42647,10152,316,120,0.0,Semiurban,N
LP105505,Male,No,1,Graduate,No,26426,2265,662,360,1.0,Semiurban,N
LP105506,Male,Yes,2,Graduate,Yes,34449,3553,454,120,0.0,Semiurban,N
LP105507,Male,Yes,2,Not Graduate,No,32880,14919,306,360,1.0,Urban,Y
LP105508,Male,No,1,Graduate,Yes,1312,5764,592,120,,Semiurban,Y
LP105509,Male,Yes,2,Graduate,No,26072,24292,340,120,1.0,Urban,N
LP105510,Female,No,0,Graduate,No,27374,21410,87,360,1.0,Urban,Y
LP105511,Male,No,0,Not Graduate,No,12811,22932,393,360,0.0,Semiurban,N
LP105512,Female,No,1,Graduate,Yes,42595,26179,58,180,0.0,Urban,Y
LP105513,Male,No,1,Graduate,No,38794,5948,247,180,0.0,Urban,Y
LP105514,Female,Yes,0,Graduate,Yes,4829,3393,601,60,0.0,Semiurban,Y
LP105515,Male,No,3+,Not Graduate,Yes,39325,10552,69,180,0.0,Urban,N
LP105516,Male,No,1,Not Graduate,Yes,27809,4635,287,120,0.0,Urban,N
LP105517,Female,No,2,Graduate,Yes,38554,23213,662,120,,Urban,N
LP105518,Male,No,0,Graduate,Yes,37806,6439,444,60,1.0,Semiurban,Y
LP105519,Male,Yes,3+,Graduate,No,41733,3469,311,120,0.0,Rural,N
LP105520,Female,Yes,2,Not Graduate,No,6026,21243,607,60,0.0,Urban,N
LP105521,Female,No,3+,Graduate,No,15208,2082,237,180,0.0,Urban,Y
LP105522,Male,Yes,3+,Graduate,Yes,28169,9180,686,180,0.0,Urban,Y
LP105523,Male,No,0,Not Graduate,Yes,18832,14023,532,120,1.0,Semiurban,N
LP105524,Male,Yes,2,Graduate,No,10150,15024,265,60,0.0,Semiurban,Y
LP105525,Female,Yes,3+,Not Graduate,No,27461,3411,577,180,0.0,Rural,N
LP105526,Female,No,0,Graduate,No,45125,18089,79,180,0.0,Urban,N
LP105527,Male,Yes,0,Not Graduate,Yes,40460,17832,58,120,0.0,Urban,N
LP105528,Female,Yes,1,Graduate,Yes,11163,3858,491,180,1.0,Semiurban,Y
LP105529,Female,Yes,2,Not Graduate,Yes,39571,22757,485,120,,Semiurban,Y
LP105530,Female,No,0,Not Graduate,Yes,45163,17440,548,360,1.0,Urban,Y
LP105531,Male,No,2,Not Graduate,No,36566,26833,261,120,1.0,Urban,N
LP105532,Male,No,3+,Not Graduate,Yes,8537,8465,239,180,1.0,Rural,N
LP105533,Female,No,1,Not Graduate,No,17572,18264,282,180,1.0,Semiurban,N
LP105534,Female,No,3+,Graduate,No,38433,26311,455,120,1.0,Semiurban,N
LP105535,Female,Yes,2,Not Graduate,Yes,46434,4033,475,360,0.0,Semiurban,Y
LP105536,Female,Yes,2,Graduate,Yes,8824,25457,583,120,1.0,Semiurban,Y
LP105537,Female,Yes,1,Graduate,Yes,36581,5341,268,60,1.0,Rural,N
LP105538,Female,Yes,1,Not Graduate,No,45100,27672,509,180,0.0,Rural,Y
LP105539,Male,Yes,0,Not Graduate,Yes,18637,13205,678,360,0.0,Urban,Y
LP105540,Female,Yes,0,Graduate,No,44438,12810,522,180,1.0,Semiurban,N
LP105541,Male,No,2,Graduate,Yes,43994,22865,425,360,1.0,Urban,Y
LP105542,Male,No,2,Graduate,Yes,18702,3145,671,180,1.0,Semiurban,N
LP105543,Male,No,2,Not Graduate,No,32062,357,62,120,1.0,Semiurban,N
LP105544,Male,No,1,Graduate,No,3146,2620,75,120,1.0,Semiurban,Y
LP105545,Female,Yes,1,Not Graduate,Yes,39098,163,586,120,0.0,Urban,Y
LP105546,Female,Yes,3+,Graduate,No,6249,13802,217,60,0.0,Rural,Y
LP105547,Female,No,3+,Graduate,No,2795,11853,53,180,1.0,Rural,Y
LP105548,Male,No,1,Not Graduate,Yes,38080,2090,350,360,1.0,Urban,N
LP105549,Male,Yes,3+,Not Graduate,No,47841,3496,313,360,0.0,Semiurban,N
LP105550,Female,Yes,1,Not Graduate,Yes,6255,23651,602,180,1.0,Urban,Y
LP105551,Female,No,2,Graduate,Yes,35375,3410,56,360,,Semiurban,Y
LP105552,Female,Yes,2,Graduate,Yes,41082,9000,257,120,1.0,Rural,Y
LP105553,Male,No,2,Not Graduate,Yes,35571,4253,77,180,0.0,Urban,Y
LP105554,Female,Yes,0,Not Graduate,Yes,44269,13712,228,60,0.0,Urban,Y
LP105555,Male,Yes,0,Graduate,No,24644,22030,513,60,1.0,Urban,Y
LP105556,Female,No,1,Graduate,Yes,19211,3513,384,180,1.0,Rural,N
LP105557,Female,Yes,3+,Graduate,No,20844,12281,322,360,1.0,Rural,Y
LP105558,Male,No,0,Not Graduate,Yes,2745,15673,358,360,1.0,Urban,N
LP105559,Male,Yes,3+,Graduate,Yes,45652,14748,403,180,1.0,Urban,N
LP105560,Male,Yes,3+,Graduate,Yes,6560,12232,669,120,0.0,Rural,N
LP105561,Female,No,3+,Graduate,Yes,27763,15070,74,60,,Rural,N
LP105562,Male,No,3+,Not Graduate,Yes,26351,7822,648,360,1.0,Urban,Y
LP105563,Female,Yes,3+,Not Graduate,No,32099,27435,656,360,0.0,Urban,Y
LP105564,Male,No,3+,Graduate,Yes,18512,25413,260,360,0.0,Urban,N
LP105565,Female,Yes,1,Not Graduate,No,7876,6446,577,180,1.0,Rural,N
LP105566,Male,Yes,2,Not Graduate,Yes,23682,5925,271,180,,Rural,Y
LP105567,Male,Yes,3+,Not Graduate,No,11203,11970,441,60,0.0,Semiurban,Y
LP105568,Female,Yes,3+,Not Graduate,Yes,30004,4117,107,60,,Semiurban,N
LP105569,Female,No,3+,Graduate,Yes,3174,3390,253,120,0.0,Urban,Y
LP105570,Female,Yes,1,Graduate,Yes,49413,14823,258,60,1.0,Semiurban,Y
LP105571,Male,No,3+,Graduate,No,12364,12172,403,120,1.0,Urban,N
LP105572,Female,Yes,2,Graduate,No,47184,22176,340,60,1.0,Rural,N
LP105573,Female,Yes,3+,Not Graduate,No,7046,12497,670,60,1.0,Semiurban,Y
LP105574,Female,No,2,Graduate,No,24758,149,337,120,1.0,Urban,Y
LP105575,Female,Yes,1,Not Graduate,Yes,3939,12637,128,120,0.0,Urban,N
LP105576,Male,Yes,2,Graduate,Yes,13250,5177,223,180,1.0,Urban,Y
LP105577,Female,No,3+,Graduate,No,44355,27190,602,360,0.0,Urban,N
LP105578,Male,No,1,Graduate,No,44873,28747,518,360,0.0,Rural,Y
LP105579,Male,No,3+,Not Graduate,No,30237,28923,250,60,0.0,Rural,N
LP105580,Female,No,0,Graduate,Yes,31976,25517,414,360,0.0,Semiurban,Y
